title, old_name, hint, fen, moves
3步杀, 3步杀1888, 车炮兵双象胜车马卒双士, 2r1ka3/3R3P1/5a3/9/9/9/n8/5p3/9/2BKC1B2 w, d8e8 e9e8 c0e2 e8f8 h8g8
3步杀, 3步杀1889, 车炮兵双象胜车马卒双士, 3ak1r2/1P3R3/3a5/9/9/9/7n1/3p5/9/2B1CKB2 w, f8e8 e9e8 c0e2 e8d8 b8c8
3步杀, 3步杀1890, 车炮兵双象胜车马卒双士, 3ak1r2/1P3R3/3a5/9/9/9/8n/3p5/9/2B1CKB2 w, f8e8 e9e8 c0e2 e8d8 b8c8
3步杀, 3步杀1891, 车炮兵象胜车马卒双士象, 3k5/R1P1a4/bn1a5/4C4/9/2B6/9/9/2r2p3/4K4 w, c8d8 b7d8 a8d8 d9d8 e6d6
3步杀, 3步杀1892, 车炮兵胜车马卒双士双象, 4kab2/3Pa4/4b4/6R2/9/9/9/2n3C2/1r3p3/4K4 w, g2g9 e7g9 d8e8 e9d9 g6d6
3步杀, 3步杀1893, 车炮兵双象胜车马卒双士, 5k1P1/1R2a4/5a3/9/2n1r4/9/9/4C4/4p4/2B2KB2 w, h9g9 f9f8 b8e8 e5e8 e2f2
3步杀, 3步杀1894, 车炮兵双象胜车马卒双士, r3ka3/3R3P1/5a3/9/9/9/9/1n7/2p6/2BKC1B2 w, d8e8 e9e8 c0e2 e8f8 h8g8
3步杀, 3步杀1895, 车炮兵胜车马双卒双象, 3k5/5R3/4b3b/r2P5/3n5/3C5/9/3p5/4p4/3K5 w, f8f9 d9d8 d6d7 d8e8 d7d8
3步杀, 3步杀1896, 车炮兵胜车马双卒士双象, 5abC1/4k1P2/n3b4/5R3/9/9/9/3p5/2r1p4/3K5 w, f6f8 e8e9 f8f9 e9e8 f9f8
3步杀, 3步杀1897, 车炮兵双士胜车马炮双士双象, 3a1a3/3k5/b7b/4P4/9/1C7/2R6/9/4An3/4KAr1c w, c3d3 d8e8 b4e4 e8f8 d3f3
3步杀, 3步杀1898, 车炮兵双士胜车马炮卒士象, 1Cba5/5k3/3RP4/9/6n2/9/9/4r4/3KAp2c/3A5 w, d7d8 f8f9 d8d9 f9f8 d9f9
3步杀, 3步杀1899, 车炮兵双士胜车马炮卒双士, 3a5/1r1Pak3/9/9/9/9/7R1/n4C3/2p1A4/c2K1A3 w, h3f3 e8f7 d8e8 d9e8 f3i3
3步杀, 3步杀1900, 车炮兵士象胜车马炮卒双士双象, 2bak4/4aP3/4b4/2R6/9/2C6/1r5n1/9/3p5/4KABc1 w, c4c9 e7c9 f8e8 e9f9 c6f6
3步杀, 3步杀1901, 车炮兵双士胜车马双炮士, 6c2/3Pnc3/3a1kr2/4R1C2/9/9/9/9/4A4/4KA3 w, e6e7 f7e7 g6c6 f8d8 c6c7
3步杀, 3步杀1902, 车炮兵双象胜车马双炮卒双士双象, 2bak3r/4aP3/4b4/4C4/5R3/n5B2/9/8B/1p6c/3K4c w, f5d5 i1d1 d5d1 i9i6 d1d9
3步杀, 3步杀1903, 车炮兵胜车双马双卒双士双象, 4kab2/3Pa4/R1nnb4/2C6/9/9/9/5p3/4p1r2/5K3 w, a7a9 e8d9 a9d9 c7d9 c6c9
3步杀, 3步杀1904, 车炮兵双士双象胜车双马双卒双士双象, 2b2a1C1/3ka4/5P2b/9/9/2R6/6n1r/6p2/1n1pA4/2BA1KB2 w, f7e7 i7g9 c4d4 e8d7 d4d7
3步杀, 3步杀1906, 车炮兵胜双车三卒双士, r2ak3C/3Pa4/4r4/9/9/6R2/9/3p5/4p4/3K1p3 w, g4g9 e8f9 d8e8 d9e8 g9g0
3步杀, 3步杀1907, 车炮兵胜双车炮双士, 3a1k3/c2P5/4ra3/9/9/6R2/9/4C4/4r4/5K3 w, g4g9 f9f8 d8e8 d9e8 e2f2
3步杀, 3步杀1908, 车炮兵胜双车炮卒, 9/3k4r/2rcP4/6RC1/9/9/9/9/4p4/5K3 w, g6g8 d8d9 g8g9 d9d8 h6d6
3步杀, 3步杀1909, 车炮兵双士双象胜双车炮卒双士象, 3k2bR1/2P1a4/3a5/9/6r2/4C4/4c4/4B4/1r2Ap3/3AK1B2 w, h9g9 g5g9 c8c9 d9d8 e4d4
3步杀, 3步杀1910, 车炮兵胜双车马双士象, 3ak4/4aP3/4b1n2/9/9/9/9/8R/4rr3/3K2C2 w, i2i9 e8f9 i9f9 g7f9 g0g9
3步杀, 3步杀1911, 车炮兵双士胜双车马炮双卒双士, 1n3a3/c2k5/3a5/3P5/9/3C5/8r/3ARA3/3p1pr2/4K4 w, e2e8 d8d9 d6d7 b9d8 e8d8
3步杀, 3步杀1912, 车炮兵士胜双车马双炮三卒双象, c2R2b2/2n1P1r2/4bk3/5c3/9/9/4C4/4p4/3pApr2/4K4 w, e3f3 f6d6 d9f9 g8f8 f9f8
3步杀, 3步杀1913, 车炮兵胜双车双马卒双士, 3ak4/3naPC2/6n2/9/9/7R1/9/2r6/2r1p4/3K5 w, h4h9 e8f9 h9f9 d8f9 g8g9
3步杀, 3步杀1914, 车炮兵双士胜双车双马多卒象, 4nrb2/3rk1P2/9/9/2p2Rp2/9/9/5A3/5npp1/3ACK1p1 w, d0e1 g9e7 f5f8 f9f8 e1d2
3步杀, 3步杀1915, 车炮双兵胜马炮三卒双象, 5Rb2/5P3/4k3b/9/4Pn3/9/9/5p3/3cp4/3p1K1C1 w, e5e6 e7d7 h0d0 d1a1 f9d9
3步杀, 3步杀1916, 车炮双兵双士象胜车双卒双士象, 3k1a3/2P2P3/3ab4/8C/5R3/4r1B2/9/5A3/3pA2p1/5K3 w, i6i9 f9e8 f8f9 e7g9 f9e9
3步杀, 3步杀1917, 车炮双兵双象胜车炮卒双象, 5kb2/4P4/b8/5P3/2r6/6B2/6C2/8B/4pc3/1R3K3 w, g3f3 c5f5 b0b9 a7c9 b9c9
3步杀, 3步杀1918, 车炮双兵胜车双炮卒士, 3R5/3P5/4ka1cC/9/4P4/9/9/9/4p1r2/3c1K3 w, e5e6 e7d7 e6d6 d7e7 d9e9
3步杀, 3步杀1919, 车炮双兵胜车双炮双卒士, 5R3/c2k5/3aP4/2P6/9/9/9/9/2rp1p3/1c2K1C2 w, e7d7 d8d7 f9d9 a8d8 c6d6
3步杀, 3步杀1920, 车炮双兵胜车双炮双卒双士, 6R2/c2ka4/3aP4/2P6/9/9/9/9/2rp1p3/1c2K1C2 w, g0g8 e8f9 e7e8 d8d9 g9f9
3步杀, 3步杀1921, 车炮双兵胜双车炮卒, 2CR5/2P1k4/7c1/4P4/9/9/9/4p4/1r5r1/4K4 w, c8d8 e8f8 c9c8 f8f7 d9f9
