title, old_name, hint, fen, moves
1步杀, 1步杀290, 双马兵胜车马炮双卒双象, 4N4/c3P4/4bk3/4p1N2/2b6/9/9/3K5/2r1p4/5n3 w, e8d8
1步杀, 1步杀291, 双马兵胜双车炮双卒, 4k4/3P5/2N1N3r/9/9/9/9/5c3/3pp2r1/5K3 w, d8d9
1步杀, 1步杀292, 双马兵胜双车马卒双士双象, 3P1k3/6N2/b2aba3/6N2/9/9/9/4K4/3rnr3/4p4 w, d9e9
1步杀, 1步杀293, 双马兵胜双车双马双炮多卒双士双象, 6PN1/4ak3/3rbaN2/9/6b2/9/2pppn3/4c4/3c1K3/2pnrp3 w, g9f9
2步杀, 1步杀151, 马兵胜马象, 5nb2/2N2k1P1/9/9/9/9/9/9/4K4/9 w, h8g8 f8f7 c8e9
2步杀, 1步杀172, 马双兵胜双马双士, 3nk1P2/1n1Pa4/3a5/9/2N6/9/9/9/9/4K4 w, c5d7 b8d7 d8e8
2步杀, 2步杀600, 马兵胜双士, 1P1k5/4a4/5a3/4N4/9/9/9/9/9/4K4 w, b9c9 d9e9 e6g7
2步杀, 2步杀601, 马兵胜士象, 2bk5/5P3/3a5/2N6/9/9/9/9/9/4K4 w, c6b8 d9d8 e0d0
2步杀, 2步杀602, 马兵胜双士, 3a5/3ka1N2/4P4/9/9/9/9/9/9/4K4 w, g8f6 e8f9 e7d7
2步杀, 2步杀603, 马兵胜双士, 9/3ka4/3aP4/N8/9/9/9/9/4K4/9 w, a6b8 e8d9 e7d7
2步杀, 2步杀604, 马兵胜双士双象, 3a5/4a1P2/4bk3/9/6b2/9/9/7N1/9/4K4 w, h2i4 g5i7 i4h6
2步杀, 2步杀605, 马兵胜双卒双士双象, 3a1kb2/4a1N2/4bP3/9/9/9/9/9/4p1p2/5K3 w, f7f8 f9e9 f8f9
2步杀, 2步杀607, 马兵胜炮卒士象, 3P2bc1/5k3/5a3/9/6N2/9/9/9/3p5/4K4 w, g5h7 f8f9 d9e9
2步杀, 2步杀608, 马兵胜马, 9/4P4/5k3/9/5N3/5n3/9/9/4K4/9 w, f5h6 f4g6 e1e2
2步杀, 2步杀609, 马兵胜马双士, 2N1Pa3/3k5/3n1a3/9/9/9/9/9/3K5/9 w, d1d2 f9e8 c9b7
2步杀, 2步杀610, 马兵胜马双士, 3ak4/4a1P2/9/6n2/2N6/9/9/9/9/4K4 w, c5d7 e9f9 g8g9
2步杀, 2步杀611, 马兵双士胜马双士, 2P1ka3/4a4/1n7/1N7/9/9/9/5A3/9/4KA3 w, b6d7 b7d8 e0e1
2步杀, 2步杀612, 马兵双士胜马双士象, 3k2b2/2P6/3a1a3/9/N8/1n7/9/9/9/3AKA3 w, c8c9 d9d8 a5b7
2步杀, 2步杀613, 马兵胜马双卒双士, 9/3ka4/3aPN3/9/9/9/9/5n3/2p1p4/3K5 w, e7d7 d8d9 d7d8
2步杀, 2步杀614, 马兵胜马炮双士, 2na5/4a4/3kc4/2P6/2N6/9/9/9/9/4K4 w, c6c7 d7d8 c7c8
2步杀, 2步杀615, 马兵士胜马炮双士, 3aka3/4n3c/3P5/9/4N4/9/9/5A3/3K5/9 w, e5f7 i8f8 d1e1
2步杀, 2步杀616, 马兵双士胜马炮双士, 1n1kca3/2P1a4/9/2N6/9/9/9/5A3/4A4/5K3 w, c8d8 b9d8 c6b8
2步杀, 2步杀617, 马兵胜马炮双士双象, 3akab2/4n3c/8b/3N3P1/9/9/9/9/9/4K4 w, d6f7 i8f8 e0e1
2步杀, 2步杀618, 马兵胜马炮卒双士, 3ak4/4a1P2/9/1N7/9/9/9/2n6/5p3/2c1K4 w, b6d7 e9f9 g8g9
2步杀, 2步杀619, 马兵胜马炮卒双士双象, 3a1ab2/3ck4/4bPN2/9/9/7n1/9/9/4p4/5K3 w, f7f8 e8e9 f8f9
2步杀, 2步杀620, 马兵胜车炮双士双象, 4c1b2/3ka4/2Pab4/2N3r2/9/9/9/9/9/4K4 w, c7c8 d8d9 c8d8
