title, old_name, hint, fen, moves
2步杀, 2步杀1251, 双车胜马炮三卒士象, 3R1a3/5k3/4b4/2R6/9/9/9/1n2p4/5p3/1c2K1p2 w, d9d8 f9e8 c6f6
2步杀, 2步杀1252, 双车双士双象胜车炮双士双象, 2bk1a3/2R3R2/4ba3/9/9/9/3rc4/4B4/4A4/4KAB2 w, g8d8 d3d8 c8c9
2步杀, 2步杀1253, 双车双士双象胜车炮双士双象, 3a1kb2/2R3R2/3ab4/9/9/9/4cr3/4B4/4A4/2BAK4 w, c8f8 f3f8 g8g9
2步杀, 2步杀1254, 双车胜车炮双卒士, 3ck4/4a4/9/6R2/2r6/7R1/9/9/3p1p3/4K4 w, h4h9 d9h9 g6g9
2步杀, 2步杀1255, 双车胜车双炮双卒双士象, 4kab2/4a1R2/1R2c4/9/9/9/9/9/4p2rc/3K1p3 w, b7b9 e8d9 b9d9
2步杀, 2步杀1256, 双车胜车马三卒象, 4k4/9/4b1R2/9/8n/6R2/9/4p4/3p1pr2/4K4 w, g7e7 e9d9 g4d4
2步杀, 2步杀1257, 双车胜双车士双象, 2bk1a3/2R3R2/3rb4/9/9/9/9/9/4r4/5K3 w, g8d8 d7d8 c8c9
2步杀, 2步杀1258, 双车胜双车双士双象, 2bakrb2/4a4/9/9/9/9/9/4R4/5r3/2R1K4 w, e2e8 d9e8 c0c9
2步杀, 2步杀1259, 双车士象胜双车双士, 3k1a3/3raR3/9/9/9/5R3/9/4B4/2r6/3AK4 w, f8f9 e8f9 f4f9
2步杀, 2步杀1260, 双车胜双车双士双象, 4kab2/4a4/b1R6/9/9/9/9/9/1r5r1/2R1K4 w, c7c9 a7c9 c0c9
2步杀, 2步杀1261, 双车双士胜双车双卒双士象, 3ak4/4aR3/4b4/9/7R1/9/9/1r2r4/3pAp3/4KA3 w, h5h9 e8f9 h9f9
2步杀, 2步杀1262, 双车胜双车炮士双象, 2b1k1b2/1c2a2R1/9/9/9/9/4R4/9/3r1r3/4K4 w, e3e8 e9d9 e8e9
2步杀, 2步杀1263, 双车双士双象胜双车炮双士, 1R1cka3/4a4/9/9/9/r2R5/9/4B4/9/r1BAKA3 w, e2c4 a4c4 b9d9
2步杀, 2步杀1264, 双车士象胜双车炮双士双象, 3c4R/4a4/3k1a2b/1R7/2b6/9/9/9/5r2r/2BAK4 w, i9d9 e8d9 b6d6
2步杀, 2步杀1265, 双车双士双象胜双车炮双士双象, 2b1ka3/4a2R1/b8/9/9/9/9/B3R4/3r5/crBAKA3 w, e2e8 f9e8 h8h9
2步杀, 2步杀1266, 双车士象胜双车炮卒双士双象, 2ba1c3/4a4/5k3/9/6b2/6B2/9/R8/1rrp5/3AK3R w, i0f0 f9f0 a2f2
2步杀, 2步杀1267, 双车双象胜双车马士双象, 2ba1k3/4n3R/4b4/8R/9/1r7/r8/4B4/9/4K1B2 w, i8f8 f9f8 i6f6
2步杀, 2步杀1268, 双车士双象胜双车马士象, 3a1k3/4n2R1/4b4/7R1/9/9/2r6/4B4/3rA4/4K1B2 w, h8f8 f9f8 h6f6
2步杀, 2步杀1269, 双车士象胜双车马卒, 4k4/9/9/8p/9/3R4r/9/4BA3/4RK3/6rn1 w, e2g4 e9f9 d4f4
2步杀, 2步杀820, 车胜将, 4k4/9/9/9/9/7R1/9/9/9/5K3 w, h4e4 e9d9 e4e8
2步杀, 2步杀821, 车胜士象, 9/5k3/2R1ba3/9/9/9/9/9/9/5K3 w, c7e7 f8f9 e7e8
2步杀, 2步杀822, 车双象胜双士, 3a1k3/4a4/9/9/9/9/8R/9/9/2B1K1B2 w, i3f3 f9e9 e0e1
2步杀, 2步杀823, 车胜马炮双卒双象, 5kb2/4cnR2/8b/9/9/9/9/9/4p4/3p1K3 w, g8f8 f9e9 f8f9
2步杀, 2步杀824, 车胜双马, 5k3/5n3/3n5/9/9/9/R8/9/9/5K3 w, a3a9 d7e9 a9d9
2步杀, 2步杀825, 车胜车士, 3r1k3/9/5a3/9/9/9/9/5R3/9/5K3 w, f2f7 f9e9 f7e7
3步杀, 3步杀1812, 车胜双士, 3k5/4a4/3a5/6R2/9/9/9/9/9/3K5 w, g6g9 d9d8 g9g8 d8d9 g8e8
3步杀, 3步杀1813, 车胜双士, 5a3/4a2R1/5k3/9/9/9/9/9/9/4K4 w, h8h7 f7f8 h7h0 f8f7 h0f0
3步杀, 3步杀1814, 车胜马炮双士, 4ka3/nR1ca4/9/9/9/9/9/9/9/4K4 w, b8a8 d8d3 a8a9 d3d9 a9c9
3步杀, 3步杀2685, 双车胜车炮多卒双士, 3a1k3/4a4/4c1R2/4p4/9/9/9/r3p4/3p1p3/4K2R1 w, h0h9 f9f8 h9h8 f8f9 g7g9
3步杀, 3步杀2686, 双车胜车马三卒双象, 5k3/1R5R1/2n1b3b/9/9/9/9/4p4/3p1p2r/4K4 w, b8f8 f9e9 h8h9 i7g9 h9g9
3步杀, 3步杀2687, 双车胜车马双炮三卒, 5k2c/3RR4/9/9/4pcn2/9/9/9/4p1r2/5K1p1 w, e8f8 f9e9 d8e8 e9d9 f8f9
3步杀, 3步杀2688, 双车胜车双马炮卒士象, 3ak1b2/9/4c1R2/7Rn/9/9/9/6n2/3r1p3/4K4 w, g7g9 e9e8 g9g8 e8e9 h6h9
3步杀, 3步杀2689, 双车胜双车双象, 2bk4r/9/2R1b4/9/9/7R1/9/9/1r7/4K4 w, c7c9 d9d8 h4h8 d8d7 c9c7
3步杀, 3步杀2690, 双车双士胜双车双士, 3a1k3/4a4/7R1/9/8R/9/r8/9/2r1A4/3K1A3 w, h7h9 f9f8 i5i8 f8f7 h9h7
3步杀, 3步杀2691, 双车双士胜双车双士, 3a1k3/4a4/7R1/9/8R/9/r8/9/r3A4/3K1A3 w, h7h9 f9f8 i5i8 f8f7 h9h7
3步杀, 3步杀2692, 双车双象胜双车双士, 3a5/4ak3/9/9/4R4/2R6/9/B8/1rr6/2B1K4 w, e5f5 e8f7 f5f7 f8f7 c4f4
3步杀, 3步杀2693, 双车士象胜双车士双象, 2b2a3/5k3/4b4/R8/9/9/9/1R2B4/3rA2r1/4K4 w, b2b8 d1d8 b8d8 f9e8 a6f6
3步杀, 3步杀2694, 双车双士象胜双车双士, 3a1k3/4a4/9/9/r1r6/7RR/9/4B4/4A4/3K1A3 w, h4h9 f9f8 i4i8 f8f7 h9h7
3步杀, 3步杀2695, 双车胜双车炮, 3k3r1/2c6/9/4R4/9/9/9/4R4/r8/4K4 w, e6d6 c8d8 d6d8 d9d8 e2d2
3步杀, 3步杀2696, 双车胜双车炮卒士双象, 2ba1kr2/1r1R5/4bc1R1/9/9/9/9/9/4p4/5K3 w, d8d9 f9f8 h7f7 f8e8 f7f8
3步杀, 3步杀2697, 双车胜双车马卒, 1n1k2r2/9/9/9/4R4/4R4/9/9/3p1r3/4K4 w, e5d5 b9d8 d5d8 d9d8 e4d4
3步杀, 3步杀2698, 双车胜双车马卒, 3r5/5nR2/4k4/9/9/9/9/4p4/3r5/4KR3 w, f0f7 e7e8 g8f8 e8e9 f7e7
