name,type_red,type_black,fen,branchs,steps,moves 
三星竞彩 【周汉有】.XQF,车马双炮,双车马炮三卒,rR7/nC4N2/5k1c1/6p2/9/9/4p4/3KCr3/4p4/9 w,1,49,g8e9 f7f8 e9c8 f8f7 c8d6 f7f8 d6e8 f8f7 e8g9 f7f8 g9h7 f8f7 h7g9 f7f8 g9e8 f8f7 e8d6 f7f8 d6c8 f8f7 c8e9 f7f8 e9d7 f8f7 d7e5 f7f8 e5g6 f8f7 g6e5 f7f8 e5d7 f8f7 d7e9 f7f8 e9c8 f8f7 c8d6 f7f8 d6e8 f8f7 e8g9 f7f8 g9h7 f8f7 h7g5 f7f8 g5e6 f8e8 e6d8
走马观花 【洪聪法】.XQF,双马双炮三兵,双车马炮卒,9/C8/n3krNN1/2P2PPcC/9/9/9/9/2r1p4/3K5 w,1,49,f6f7 e7e8 h7g9 e8e9 i6i9 h6h9 g9h7 e9e8 f7e7 e8e7 g7f9 e7e8 h7f6 e8f8 f6d7 f8e8 f9g7 e8d8 g7e6 d8e8 d7f6 e8e7 f6g8 e7e8 i9i8 h9h8 e6c7 e8f8 c7d9 f8f9 a8a9 a7b9 d9e7 f9f8 g8f6 h8h5 e7g8 h5h8 f6d7 f8e8 g8f6 e8e7 f6d5 e7d7 c6d6 d7e7 d6e6 e7d7 e6e7
一将功高.XQF,车马双炮多兵,双车双马双炮卒象,5k1cR/7P1/3P5/4P4/c1b3PnC/C1N6/4n4/9/1r1p4r/4K4 w,4,51,i9h9 f9f8 h8g8 f8e8 e6e7 c5e7 d7e7 e8d8 e7e8 d8e8 c4d6 e8d8 d6f7 d8d7 f7e5 d7d8 e5c6 d8e8 g8f8 e8f8 h9h8 f8f9 c6d8 f9e9 d8f7 e9f9 a4f4 a5f5 f7e5 f9e9 f4e4 e9d9 h8h9 f5f9 h9f9 d9d8 e5f7 d8e8 f9e9 e8f8 e4f4 f8f7 g5f5 h5f4 f5f6 f7f8 i5f5 e3f5 f6f7 f8f7 e9f9|i9h9 f9f8 h8g8 f8e8 e6e7 c5e7 d7e7 e8d8 e7e8 d8e8 c4d6 e8d8 d6f7 d8d7 f7e5 d7d8 e5c6 d8e8 g8f8 e8f8 h9h8 f8f9 c6d8 f9e9 d8f7 e9f9 a4f4 a5f5 f7e5 f9e9 f4e4 e9d9 h8h9 d9d8 e5f7 d8e8 h9h8 e8e7 f7e5|i9h9 f9f8 h8g8 f8e8 e6e7 c5e7 d7e7 e8d8 e7e8 d8e8 c4d6 e8d8 a4d4 e3d5|i9h9 f9f8 h8g8 f8e8 e6e7 c5e7 d7e7 e8e7 h9e9 e7d7 c4e5 d7d8 e5c6 d8d7 e9e7
万里长城.XQF,双车双马双炮双兵,双车双马双炮多卒双士,3akac2/3R2P2/2n4R1/1N6p/C5pN1/6P2/7p1/6pr1/Cp2nK3/2rc5 w,10,51,d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6g7 h7h8 e8e7 d7e5 g7e6 e5g6 e7d7 e1d1 e6d4 g6e5 d7e7 d1e1 d4e2 h8h7 e7e8 e5f7 e2f4 d5e5 e8f8 e5f5 f8e8 f7e5 f4e2 e5d7 e2d4 d7f6 e8e9 f5e5 e9d9 e1d1 d4f3 h7d7 d9e9 d1e1 f3e1 f6g8 e9e8 g8e7|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6g7 h7h8 e8e7 d7e5 g7e6 e5g6 e7d7 e1d1 e6d4 g6e5 d7e7 d1e1 d4e2 h8h7 e7e8 e5f7 e2f4 d5e5 e8f8 e5f5 f8e8 f7e5 f4e2 e5d7 e2d4 d7f6 e8e9 f5e5 e9d9 e1d1 d4e6 h7d7 e6d8 d7d8 d9d8 e5d5|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6g7 h7h8 e8e7 d7e5 g7e6 e5g6 e7d7 e1d1 e6d4 g6e5 d7e7 d1e1 d4e2 h8h7 e7e8 e5f7 e2f4 d5e5 e8f8 e5f5 f8e8 f7e5 f4e2 e5d7 e2d4 d7f6 e8e9 h7e7 e9d9 e1d1 d4f5 f6d7 f5d6 d7b8 d6c8|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6g7 h7h8 e8e7 d7e5 g7e6 e5g6 e7d7 e1d1 e6d4 g6e5 d7e7 d1e1 d4e2 h8h7 e7e8 e5f7 e2f4 d5e5 e8f8 e5f5 f8e8 f7e5 f4e2 e5d7 e2d4 d7f6 e8d8 e1d1 d4e6 f5d5 e6d4 h7d7|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6g7 h7h8 e8e7 d7e5 g7e6 e5g6 e7d7 e1d1 e6d4 g6e5 d7e7 d1e1 d4e2 h8h7 e7e8 e5f7 e2g3 d5e5 g3e4 f7d6 e8e9 h7e7 f9e8 e7e8 e9d9 e5d5|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8d8 g7e6 f8e6 a5d5 d8e8 a1e1 e6f8 d7f6 e8e9 h7e7 f9e8 e7e8 e9f9 e8f8 f9e9 f6e8 e9d9 f8f9 d9d8 e8d6|d8d9 c7d9 b6d7 e9e8 g8f8 d9f8 h5g7 e8e7 g7f5 e7e8 h7e7 e8d8 a5d5|d8d9 e9d9 h7d7 d9e9 b6c8 e9e8 g8f8|h7e7 d9e8 e7e8 f9e8 a1e1 c7e6 d8e8 e9d9|a5a9 d9e8 a1e1 c7e6 d8e8 f9e8 b6d7 e9d9 e1d1 e6d8 d7b8 d9e9 b8d9 c0c9
全面围攻.XQF,马双炮三兵仕相,车双马炮多卒双士象,5a1P1/C4k3/5a2b/p2P5/4N4/9/4P4/np2n1p1B/rp2Ap3/1c1K4C w,3,51,e5d7 f8e8 d7c9 e8f8 d6d7 i7g5 d7d8 f7e8 d8e8 f8f7 a8a7 f9e8 c9d7 g5e7 d7e5 f7f8 e5g6 f8f9 i2g0 f9e9 i0i9 e8f9 g6e7 e9e8 e7g8 e8f8 i9i8 f8f7 g8h6 f7e7 h6f5 e7f7 i8i4 f7f8 i4f4 f8e8 f5d6 e8e7 d6b7 e7e8 b7c9 e8f8 c9d7 f8e8 d7f6 e8e9 f6g8 e9e8 a7h7 b1c1 h7h8|e5d7 f8e8 d7c9 e8f8 d6d7 i7g5 d7d8 f7e8 d8e8 f8f7 a8a7 f9e8 c9d7 g5e7 d7e5 f7f8 e5g6 f8f9 i2g0 f9e9 i0i9 e8f9 g6e7 e9e8 e7g8 e8f8 i9i8 f8f7 g8h6 f7e7 h6f5 e7e8 f5g7 e8f8 g7e6 f8e8 i8i5 e8e9 i5e5 f9e8 a7i7|e5d7 f8e8 d7c9 e8f8 d6d7 i7g5 d7d8 f7e8 d8e8 f8f7 a8a7 f9e8 c9d7 g5e7 d7e5 f7f8 e5g6 f8f9 i2g0 f9e9 i0i9 e8f9 g6e7 e9e8 e7g8 e8f8 i9i8 f8f7 g8h6 f7f8 a7g7 f9e8 h9g9
威武之师.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,9/3ka1PC1/bP1ab1nR1/NP7/3RP1Nc1/3nP1Bp1/pC7/rr1AB1cp1/3KA1pp1/9 w,3,51,d5d7 d8d7 b3d3 d4b5 e5d5 b5d4 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8e8 g7e8 g5f7 e9f9 d3f3 h5f5 g8g9 e8g9 f7g9 f9e9 h7e7 e9d9 e7d7 d9e9 g9f7 e9f9 d7d9 f9f8 d9d8 f8f9 f7g9 f9e9 d8e8 e9d9 h8h9 f5f9 g9f7 f9f8 f3d3 d4e6 f7d6 e6d4 d6c8 d4e6 e8e9 d9d8 c8d6 e6d4 d6f7|d5d7 d8d7 b3d3 d4b5 e5d5 b5d4 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8e8 g7e8 g5f7 e9f9 d3f3 h5f5 g8g9 g2g9 h8h9 f9f8 f7h6 f5g5 h7f7|d5d7 d8d7 b3d3 d4b5 e5d5 b5d4 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8e8 g7e8 g5f7 e9f9 d3f3 h5f5 g8g9 e7g9 h8h9 f9f8 h7h8
开拓创新.XQF,双车双马炮多兵,双车马多卒士象,2Pa5/1P2r2R1/b1N1k4/2PP2pr1/p8/R2nN4/9/5p2C/4p1p2/5K3 w,3,51,d6d7 e7d7 a4d4 d7e7 c7d9 e8d8 d4d7 e7d7 c6d6 d7e7 d6e6 e7d7 h8d8 d7d8 b8c8 d8e8 e4f6 e8e9 f6g8 e9f9 d9e7 f9f8 i2i8 h6h8 e7g6 f8f9 g8e7 h8e8 g6h8 f9e9 c9d9 e9d9 c8d8 d9d8 h8f9 e8e9 e7c6 d8d9 c6b8 d9d8 f9h8 e9e8 h8f7 e8e7 b8c6 d8d9 c6e7 d9d8 e7f9 d8e8 f9h8|d6d7 e7d7 a4d4 d7e7 c7d9 e8d8 d4d7 e7d7 c6d6 d7e7 d6e6 e7f7 h8f8 d8f8 e6f6|d6d7 e7f7 e4d6 e8e6 d7e7 f7e7 c7d9 e7d7 c6c7
弈海烟波_泥丸封关.XQF,车马双炮双兵,车双马炮多卒双士,4nr3/9/3aka3/C8/2PP5/NR7/C8/3p5/2pnp4/1p1Kc4 w,1,51,b4e4 e0e4 a3e3 e4b4 a6e6 b4e4 e6f6 e4b4 d5e5 b4e4 e5e6 e7e8 e6e7 e8d8 f6d6 d7e8 e3d3 e4d4 e7d7 d8d7 d6g6 d4b4 c5d5 b4d4 d5e5 d4b4 g6d6 b4d4 a4c5 d7d8 c5b7 d8d9 d6f6 d4f4 b7d6 e8d7 d6b5 f4d4 f6d6 d7e8 b5c7 d9d8 c7b9 d8d9 d6a6 d4c4 e5d5 e8d7 d5c5 d7e8 a6a9
攻守兼备.XQF,车马兵,双车双马双卒士,9/r3a2R1/4k4/2n6/4P4/1Nn6/9/4p1p2/1r7/3K5 w,6,51,e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 b1b0 d0d1 b0b6 a8a9 f9f8 a9a3 f8f9 c6d8 d6e8 a3f3 f9e9 e7e8 e9e8 f3e3 e8f8 d8e6 f8f7 e3e2 g2g1 e6d8 f7f8 e2g2 f8e8 g2g8 e8e7 d8f9 e7f7 g8e8 b6d6 d1e1 g1f1 e1e2 d6h6 f9h8 h6h8 e8h8|e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 b1b0 d0d1 b0b6 a8a9 f9f8 a9a3 f8f9 c6d8 d6e8 a3f3 f9e9 e7e8 e9e8 f3e3 e8f8 d8e6 f8f7 e3e2 b6a6 e6g5 f7f8 g5h7 f8f9 d1e1 a6a9 e2g2|e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 b1b0 d0d1 b0b6 a8a9 f9f8 a9a3 f8f9 c6d8 d6e8 a3f3 f9e9 e7e8 e9e8 f3e3 e8f8 e3e2 b6d6 d1e1 d6d8 e2g2 d8e8 e1d1 e8e6|e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 b1b0 d0d1 b0b6 a8a9 f9f8 a9a3 d6f5 a3a8 f8f9 c6d8 f9f8 d8f7 f8f9 f7h8 f9e9 a8a9|e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 e2e1 c6d8 d6e8 a8a9 f9f8 e7f7 f8f7 a9f9 f7e7 d8c6|e5e6 e7f7 e6f6 f7e7 b4c6 c4d6 h8h7 e8f7 f6f7 e7e8 f7e7 e8f8 h7h8 f8f9 h8a8 e2e1 c6d8 f9f8 d8f7 f8f9 f7h8 f9e9 a8a9
松鹤延年.XQF,双车双马双炮多兵双相,双车双马双炮多卒士象,4k4/2PnaPC2/4b4/3cpc3/4NP3/2BnNrC2/2P3p2/1r3ppR1/4p1R2/5KB2 w,2,51,h2h9 e8f9 g8g9 f9e8 g9g3 e8f9 g4g9 f9e8 g9g2 e8f9 g3g9 f9e8 g9g6 e8f9 g6e6 d4e6 g2g9 f9e8 g9g6 e8f9 g6e6 d8e6 f8f9 e9e8 g1g8 f6f8 c8d8 e8d8 g8f8 d8d7 e4c5 d6c6 f8d8 d7d8 e5c6 e6c7 h9h8 d8d9 c6e7 c7e8 f9e9 d9e9 e7c8 e9d9 h8h9 e8g9 h9g9 d9d8 c5e6 d8e8 g9g8|h2h9 e8f9 g8g9 f9e8 g9g3 e8f9 g4g9 f9e8 g9g2 e8f9 g3g9 f9e8 g9g6 e8f9 g6e6 d8e6 g2g9 f9e8 g9g7 e8f9 f8f9 e9e8 h9h8 f6f8 c8d8 e8d8 h8f8 d8d9 g7g9
现代排局_004春姿异彩.XQF,双车马双炮三兵,双车双马炮三卒士象,c1b6/1P3k3/1P3aP2/4n2N1/4p4/8C/6R2/1r1p5/4rpn2/3K1CR2 w,3,51,g7g8 f8e8 g8f8 e6f8 i4i8 f8h7 g3g8 e8e7 h6f5 h7f6 i8i7 f7e8 g8g7 e8f7 g7g1 f7e8 g1g7 e8f7 g7g8 f7e8 g0g7 e8f7 g7g6 f7e8 g8g7 e8f7 g7f7 e7e8 f7f8 e8f8 g6f6 f8e8 f6e6 c9e7 e6e7 e8d8 b8c8 d8d9 e7d7 d9e9 d7d9 e9d9 f5e7 d9e9 e7g8 e9d9 c8c9 d9d8 i7i8 d8d7 b7c7|g7g8 f8e8 g8f8 e6f8 i4i8 f8h7 g3g8 e8e7 h6f5 h7f6 i8i7 f7e8 g8g7 e8f7 g7g1 f7e8 g1g7 e8f7 g7g8 f7e8 g0g7 e8f7 g7g6 f7e8 g8g7 e8f7 g7f7 e7e8 f7f8 e8f8 g6f6 f8e8 f6e6 e8d8 b8c8 d8d9 c8c9 d9d8 e6d6 d8e8 f5g7|g7g8 f8e8 g8f8 e8f8 g3g8 f8f9 i4f4 f9e9 h6f7 e6f8 g8g9 e9e8 f7d6 e8d8 b8c8
现代排局_012左冲右突.XQF,双车双马双炮兵双仕,双车马炮卒士象全,4C4/3Ra4/3abk1P1/5NN2/2b1c4/9/9/4CA3/1nR1Ar2r/2p1K4 w,1,51,h7g7 f7f8 g7f7 f8f9 f7f8 f9e9 f8f9 e9f9 g6h8 f9e9 f6g8 e9f9 g8e7 f9e9 e7g8 e9f9 d8d9 f9f8 h8g6 f8f7 d9f9 e8f9 g6e5 f7f8 e5d7 c5e7 c1c8 f9e8 c8e8 f8f9 e8e9 f9f8 e9f9 f8f9 g8e7 f9f8 e7g6 f8e8 d7e5 e8d8 e5c6 d8e8 c6e7 e8d8 e7f9 d8e8 f9g7 e8d8 g7e6 d8d9 g6f8
翻江倒海.XQF,车双马双炮双兵双仕,双车双马双炮多卒士象全,2P2a1NR/1n1k5/1c1ab3b/4P4/6pn1/1C5p1/5p3/2NA2p2/1CcpAK3/6r1r w,5,51,i9i8 d7e8 b1d1 b8d7 b4d4 d7b6 e6d6 b7d7 d6c6 d7a7 d4f4 a7d7 f4f8 e8d9 f8f5 d9e8 f5d5 d7a7 d5h5 a7d7 h5h8 e8f7 h9f8 f9e8 f8h7 e8f9 h8h4 f7e8 h4d4 d7a7 c6d6 a7d7 d6d7 d8d7 h7f6 d7d8 f6d5 b6d7 d5e7 d7e5 e7d5 e5d7 d5f4 d7b6 f4e6 d8d7 d4i4 d7e7 i4e4 e7f7 i8f8|i9i8 d7e8 b1d1 b8d7 b4d4 d7b6 e6d6 b7d7 d6c6 d7a7 d4f4 a7d7 f4f8 e8d9 f8f5 d9e8 f5d5 d7a7 d5h5 a7d7 h5h8 e8f7 h9f8 f9e8 f8h7 e8f9 h8h4 f9e8 h4d4 d7a7 c6d6 a7d7 d6d7 d8d7 h7f6 d7d8 f6d5 b6d7 d5e7 d7e5 e7d5 e5d7 d5f4 d7b6 f4e6 d8d7 d4h4 b6d5 h4h7|i9i8 d7e8 b1d1 b8d7 b4d4 d7b6 e6d6 b7d7 d6c6 d7a7 d4f4 a7d7 f4f8 e8f7 f8f3 f7e8 f3d3 d7a7 c2d4 a7d7 d4f5 d7a7 f5d6 a7d7 d6c4 d7a7 c6d6 a7d7 d6d7 d8d7 c4b6 c1c6 d3e3|i9i8 d7e8 b1d1 b8d7 b4d4 d7b6 e6d6 b7d7 d6c6 d7a7 d4f4 a7d7 f4f8 e8f7 f8f3 f7e8 f3d3 d7d2 c2d4|i9i8 d7e8 b1d1 b7d7 b4d4 d7d2 e6d6 b8d7 d6d7 d8d7 d4a4 d2e2 c2d4 e2d2 d4f5 d2e2 f5d6 e2d2 a4d4
艰苦奋斗.XQF,双马双炮双兵,双车炮多卒士象,1N7/4k2P1/2rabP3/5N3/4p4/C8/4p4/8r/4p4/1c1pCK3 w,1,51,f7f8 e8e9 f8e8 d7e8 f6g8 e9d9 b9c7 d9d8 c7b9 d8d9 a4a9 e7c9 b9c7 d9d8 c7e6 d8d7 e6c5 d7d8 c5b7 d8d7 g8f6 d7e7 f6d5 e7d7 b7c9 d7d8 c9b7 d8d9 d5c7 d9e9 b7c9 e8d9 c9d7 e9e8 d7e5 e8d8 e5f7 d8d7 a9a7 b0b7 f7e5 d7d8 c7b9 d8e8 e0e3 b7e7 e5g6 e7f7 g6e7 e8f8 h8g8
陶情弈趣_009水落石出.XQF,马炮三兵,双车双马炮多卒双士象,3ar4/1ncPak3/4bCP2/2p6/P8/9/9/2p6/npp2K3/rp6N w,8,51,g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 e8d7 e2i2 f7e8 i2f2 f9e9 f5h6 a1b3 f2f6 d1d0 e0e1 e9d9 f6d6 d9e9 h6f7 e9f9 d6f6|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 b8d7 f5g7 f9f8 g7h9 f8f9 e2i2|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 f9f8 f5g7 e8d9 e2f2 f7e8 g7f5|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 e8d9 e2i2 f9f8 f5h4 f8f9 h4i6 d9e8 i6g7 f9e9 i2i9|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 e8d9 e2i2 f9f8 f5h4 f7e8 h4g6 f8f9 g6h8 f9e9 h8f7 e9f9 i2f2|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 f8f9 f2e2 e8d9 e2i2 f7e8 i2f2 f9e9 f5h6 b8d7 h6f7 d7f8 f2a2|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e8d7 c2f2 f7e8 i0h2 e9a9 g8f8 f9f8 h2f3 e8f7 f3h4 f7e8 h4f5 e8f7 f5e7 f7e8 e7f5 e8f7 f1e1 c1d1 e1e0 a9a5 d8e8 d7e8 f5g7 a5f5 g7f5 e8d7 f5h4 f7e8 h4g6 f8f9 g6h8 f9e9 h8f7 e9d9 f2d2|g7g8 f8f9 f7f8 e8f7 f8c8 d9e8 c8c2 e9a9 d8e8 b8d9 c2e2
街头热舞 【联吟客】.XQF,双车双马双炮,双车马双炮多卒士象全,3aka2N/4n1R1C/4b3b/N8/9/1cp6/9/r3C4/1p1pp1p1r/Rc3K3 w,6,51,g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7 e9d9 e2d2 c4d4 d7b6 d4e4 b6d5 d9e9 h8f7 e9e8 f7d6 e8e9 d6c8 e9e8 d5c7 e8d8 c7e6 d8d7 c8b6 d7e7 b6d5 e7e8 d5f6 e8e9 f6g8 e9d9 e6c7|g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7 e9d9 e2d2 c4d4 d7b6 d4e4 b6d5 d9e9 h8f7 e9e8 f7d6 e8e9 d6c8 e9e8 d5c7 e8d8 c7e6 d8d7 c8b6 d7e7 b6d5 e7e8 d5f6 e8e7 f6g8 e7d7 e6c5|g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7 e9d9 e2d2 c4d4 d7b6 d4e4 b6d5 d9e9 h8f7 e9e8 f7d6 e8e9 d6c8 e9e8 d5c7 e8d8 c7e6 d8d7 e6f8 f9e8 c8b6 d7d8 f8e6 d8d9 e6c7 d9e9 b6c8 e9d9 c8e7 d9e9 e7g8|g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7 e9d9 e2d2 c4d4 d7b6 d4e4 b6d5 d9e9 h8f7 e9e8 f7d6 e8d8 d5f6 a2d2 d6b7 d8d9 a0a9|g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7 e9d9 e2d2 c4d4 d7b6 d4e4 b6d5 d9e9 h8f7 e9e8 f7d6 e8d8 d5f6 e4d4 d6e8|g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8i7 e8f7 i7g8 i1i8 b8c6 d8d9 g8e7 f9e8 c6b8 d9e9 e7c8 e9f9
马双兵系列改局 【周保柱】.XQF,双马多兵,双马三卒士,3a5/4NP3/3P1k1N1/1nPP5/4P4/9/1n7/3p5/4p4/3K1p3 w,1,51,d7e7 f7e7 e5e6 e7f7 e6f6 f7e7 d6e6 e7d7 e8c9 b6c8 c6c7 d7d8 c7c8 d8d7 c8b8 d7d8 c9b7 d8d7 e6d6 d7e7 f6e6 e7f7 b7d8 d9e8 e6e7 f7e7 d6e6 e7d7 e6e7 d7e7 d8c6 e7f7 c6e5 f7e7 e5g6 e7d7 h7f6 d7e7 f6e8 e7d7 e8f6 d7e7 f6g4 e7d7 g4e5 d7d8 b8c8 d8d9 g6e7 d9e9 e5d7
孔雀独立.XQF,双车双马双炮双兵相,双车双马双炮多卒士象,4P4/3k5/1CNa5/2RN1P3/2b1p1pc1/3pcpB1C/4R1npr/4n2r1/4K4/9 w,7,53,c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 f9f8 f6f7 f8e8 f7f8 e8f8 d8f7 d7e8 i4f4 f8f7 c8c7 e8d7 b9d8 f7e7 d8f9 e7f7 c7c6 f7f8 c6f6 f8e8 f9g7 e8d8 f4d4 d7e8 f6d6 e8d7 d6c6 d7e8 g7e6 e4e6 c6d6 e8d7 d6e6 d7e8 b7d7 d8d7 e6d6 d7e7 d4e4 e5e4 d6e6 e7d7 e3d3 e4d4 d3d4 e2d4 e6d6|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 f9f8 f6f7 f8e8 f7f8 e8f8 d8f7 d7e8 i4f4 f8f7 c8c7 e8d7 b9d8 f7e7 d8f9 e7f7 c7c6 f7f8 c6f6 f8e8 f9g7 e8d8 f4d4 d7e8 f6d6 e8d7 d6c6 d7e8 g7e6 c5e7 b7d7 d8d7 c6d6|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 f9f8 f6f7 f8e8 f7f8 e8f8 d8f7 d7e8 i4f4 f8f7 c8c7 e8d7 b9d8 f7e7 d8f9 e7e8 c7c8 e8e9 c8c9 e9e8 f9g7 e8d8 c9c8 d8d9 f4d4 d7e8 b7d7 d9e9 c8c9 e8d9 c9d9|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 f9f8 f6f7 f8e8 f7f8 e8f8 d8f7 d7e8 i4f4 f8f7 c8c7 c5e7 c7c6 f7f8 c6f6 e8f7 f6h6 f7e8 b7b8|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 f9e9 c8c9 e9e8 b7b8 e8d8 c9e9|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 d7e8 c8c9 f9f8 f6f7 f8f7 c9f9 f7e7 b9c7 e8d7 f9e9|c7b9 d8e8 c6c8 e8e9 d6f7 e9f9 f7d8 d7e8 c8c9 f9f8 f6f7 e8f7 c9f9 f8e8 b7b8 e8e7 f9f7
巧攻制胜.XQF,炮兵,卒象,4k4/9/b8/p8/2P6/9/9/9/9/C4K3 w,2,53,c5b5 a7c5 a0e0 e9e8 e0e5 c5a7 e5e6 a7c9 e6b6 e8e9 b6b9 e9e8 b9a9 c9e7 b5b6 a6a5 b6a6 e7g5 a9a5 e8e9 a6b6 e9e8 b6c6 e8e9 c6d6 e9e8 d6e6 e8e9 f0e0 e9d9 a5d5 d9e9 d5d0 e9e8 e0e1 e8e9 e1d1 e9f9 e6f6 f9e9 f6f7 e9e8 d0f0 e8e9 f0f6 e9e8 d1d0 e8e9 f7f8 g5i7 f6h6 i7g9 h6h8|a0a7 a6a5
